VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
2HGES26732H5,2,H,G,E,S,2,6,7,3,2,H,5,42,1,2,37,31,4,42,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,2,99,99,99,99,99,99,17,0,0,2,0,421145,0,37031,2002,UAX,***,4D,000000000,*,00000000000,1031,0,,2615,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,14,7,0,2
1G4GD2217T47,1,G,4,G,D,2,2,1,7,T,4,7,42,2,0,18,5,2,42,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,421189,0,18005,1996,RIV,***,CP,000000000,*,00000000000,1138,0,,3690,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,14,7,0,1
4P1CT02UX1A0,4,P,1,C,T,0,2,U,X,1,A,0,42,2,0,98,898,63,42,6,0,0,99,1,0,0,0,0,2,98,7,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,88,421277,0,98898,2001,999,999,99,888888888,9,88888888888,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,42,0,0,1
5NPEU46F86H0,5,N,P,E,U,4,6,F,8,6,H,0,42,2,0,55,33,4,42,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,2,0,421289,0,55033,2006,SGX,***,4D,000000000,*,00000000000,1074,0,,3458,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,8,0,2,1
4T1BG22K5XU8,4,T,1,B,G,2,2,K,5,X,U,8,42,3,0,49,40,4,42,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,421293,0,49040,1999,UEX,***,4D,000000000,*,00000000000,1051,0,,2998,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,4,0,3
1GKDM15Z3PB5,1,G,K,D,M,1,5,Z,3,P,B,5,42,5,0,23,441,20,42,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,421293,0,23441,1993,SAF,SAF,SV,000000000,G,00000000000,1110,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,4,0,3
1D4HR38N53F5,1,D,4,H,R,3,8,N,5,3,F,5,42,6,0,7,402,14,42,6,0,0,99,1,0,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,421293,0,7402,2003,DUR,***,UT,000000000,*,00000000000,1160,0,,4256,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,4,0,3
1B4HS28N0YF3,1,B,4,H,S,2,8,N,0,Y,F,3,42,3,0,7,402,14,42,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,2,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,421336,0,7402,2000,DUR,***,UT,000000000,*,00000000000,1159,0,,4462,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,1,0,2
1HGCE6665SA0,1,H,G,C,E,6,6,6,5,S,A,0,42,4,0,37,32,4,42,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,421336,0,37032,1995,AEX,***,4D,000000000,*,00000000000,1069,0,,3184,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,1,0,2
YV1JS8315R11,Y,V,1,J,S,8,3,1,5,R,1,1,44,1,0,51,40,4,92,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,3,9,0,99,99,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,440009,0,51040,1994,940,***,4D,000000000,*,00000000000,1091,0,,3186,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,3,0,1
JT2SV22E0H30,J,T,2,S,V,2,2,E,0,H,3,0,44,2,0,49,40,4,44,6,0,0,99,1,0,0,0,0,0,0,0,0,12,9,0,6,3,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,0,440009,0,49040,1987,CLE,***,4D,000000000,*,00000000000,1024,0,,2810,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,3,0,1
1FAFP53U1YA1,1,F,A,F,P,5,3,U,1,Y,A,1,44,2,0,12,17,4,44,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,440013,0,12017,2000,TSE,***,4D,000000000,*,00000000000,1085,0,,3333,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,3,0,1
4N2DN11W8RD8,4,N,2,D,N,1,1,W,8,R,D,8,44,3,0,35,443,20,44,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,440013,0,35443,1994,QST,***,SV,000000000,*,00000000000,1122,0,,3738,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,3,0,1
2G4WS52J4511,2,G,4,W,S,5,2,J,4,5,1,1,44,3,0,18,7,4,44,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,440021,0,18007,2005,CCU,***,4D,000000000,*,00000000000,1090,0,,3342,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,5,0,2
1G8ZK527XXZ2,1,G,8,Z,K,5,2,7,X,X,Z,2,44,2,0,24,1,4,44,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,3,0,440061,0,24001,1999,SL2,***,4D,000000000,*,00000000000,1024,0,,2418,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,1,0,0,2
AGNDT13W4V22,A,G,N,D,T,1,3,W,4,V,2,2,44,3,0,20,399,4,44,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,16,0,99,99,99,99,99,99,17,0,0,3,0,440061,0,20399,1997,BZR,***,,000000000,*,00000000000,1070,0,,4046,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,1,0,0,2
1G3HY52K0V48,1,G,3,H,Y,5,2,K,0,V,4,8,45,2,0,21,2,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,4,4,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,450027,0,21002,1997,LSS,***,4D,000000000,*,00000000000,1108,0,,3502,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,8,0,0,1
WVWEE83A4VB0,W,V,W,E,E,8,3,A,4,V,B,0,45,2,2,30,46,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,450059,0,30046,1997,PGX,***,4D,000000000,*,00000000000,1033,0,,2989,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,1,0,1
1HGCG165X1A0,1,H,G,C,G,1,6,5,X,1,A,0,45,2,0,37,32,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,450063,0,37032,2001,UEX,***,4D,000000000,*,00000000000,1069,0,,3329,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,8,0,0,1
1G4CW52K1TH6,1,G,4,C,W,5,2,K,1,T,H,6,45,2,0,18,3,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,2,2,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450156,0,18003,1996,PKA,***,4D,000000000,*,00000000000,1108,0,,3536,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,42,0,0,1
JT8BF22G8V00,J,T,8,B,F,2,2,G,8,V,0,0,45,3,0,59,31,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450197,0,59031,1997,ES3,***,4D,000000000,*,00000000000,1051,0,,3296,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,5,0,2
1D7HU18D75J5,1,D,7,H,U,1,8,D,7,5,J,5,45,4,0,12,481,31,45,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,450197,0,12481,2005,SQ1,RPC,CW,000000000,G,00000000000,1405,1605,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,5,0,2
1MEBM6042JH6,1,M,E,B,M,6,0,4,2,J,H,6,45,2,0,14,4,2,45,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450218,0,14004,1988,CLS,***,2D,000000000,*,00000000000,1042,0,,3237,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,30,0,0,1
2G1WF52E7193,2,G,1,W,F,5,2,E,7,1,9,3,45,2,0,20,2,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,450262,0,20002,2001,IMP,***,4D,000000000,*,00000000000,1105,0,,3389,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,8,0,0,1
2G1WL52M8W92,2,G,1,W,L,5,2,M,8,W,9,2,45,3,0,20,20,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,99,8,7,0,99,99,99,99,99,99,17,0,0,2,0,450272,0,20020,1998,L/S,***,4D,000000000,*,00000000000,1075,0,,3330,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,1,0,2
1HTMMAAL36H2,1,H,T,M,M,A,A,L,3,6,H,2,45,2,0,84,881,66,45,6,0,0,99,1,0,0,0,1,6,1,0,0,9,9,0,2,2,9,1,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,99,450343,0,84881,2006,430,40S,CC,999999999,D,99999999999,0,0,,,6,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,8,0,0,1
1HGCG3271YA0,1,H,G,C,G,3,2,7,1,Y,A,0,45,3,0,37,32,2,45,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450512,0,37032,2000,UEX,***,CP,000000000,*,00000000000,1051,0,,3042,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,1,0,3
KNDJB7237150,K,N,D,J,B,7,2,3,7,1,5,0,45,4,0,63,401,14,45,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,1,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450512,0,63401,2001,SPO,***,UT,000000000,*,00000000000,1043,0,,3186,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,1,0,3
1FAFP6635WK2,1,F,A,F,P,6,6,3,5,W,K,2,45,5,0,12,35,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450512,0,12035,1998,LSS,***,4D,000000000,*,00000000000,1065,0,,2864,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,1,0,3
1G1JC52F9471,1,G,1,J,C,5,2,F,9,4,7,1,45,7,0,20,16,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450512,0,20016,2004,CAV,***,4D,000000000,*,00000000000,1041,0,,2676,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,1,0,3
2FTJW35H5LCB,2,F,T,J,W,3,5,H,5,L,C,B,45,2,0,12,481,31,45,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450650,0,12481,1990,F35,COF,CW,000000000,G,00000000000,1680,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,1,0,1
1HTMMAAMX7H4,1,H,T,M,M,A,A,M,X,7,H,4,45,1,0,84,881,62,39,6,0,0,99,1,0,0,0,0,1,1,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,9,450661,0,84881,2007,430,40S,CC,41172,D,0941172,0,0,,,6,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,1,0,1
1GNDT13W1P21,1,G,N,D,T,1,3,W,1,P,2,1,45,2,0,20,401,14,37,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,0,450753,0,20401,1993,S10,***,UT,000000000,*,00000000000,1070,0,,3764,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,12,1,0,1
2B4GH4534RR7,2,B,4,G,H,4,5,3,4,R,R,7,45,2,0,7,442,20,37,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,3,0,450775,0,7442,1994,CAR,***,SV,000000000,*,00000000000,1123,0,,3360,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,8,0,0,1
5GZCZ33D76S8,5,G,Z,C,Z,3,3,D,7,6,S,8,45,2,0,24,401,14,45,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,450784,0,24401,2006,VUE,***,UT,000000000,*,00000000000,1066,0,,3298,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,14,1,0,1
1LNLM91V6TY7,1,L,N,L,M,9,1,V,6,T,Y,7,45,2,0,13,2,4,45,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,450811,0,13002,1996,MLD,***,CP,000000000,*,00000000000,1130,0,,3767,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,8,0,0,1
1FUPCSEB1VP9,1,F,U,P,C,S,E,B,1,V,P,9,47,2,1,82,881,66,47,6,0,0,99,1,0,0,0,1,6,1,0,0,6,6,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,3,57,470098,0,82881,1997,FLD,CON,DS,1197485,D,571197485,0,0,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,0,1
2B3KA53H17H7,2,B,3,K,A,5,3,H,1,7,H,7,47,3,0,7,24,4,47,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470100,0,7024,2007,CHR,***,4D,000000000,*,00000000000,1200,0,,3976,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,5,0,2
4N2DN11W9SD8,4,N,2,D,N,1,1,W,9,S,D,8,47,2,0,35,443,20,47,6,0,0,99,1,0,0,0,0,0,0,0,0,3,3,0,6,2,9,0,99,99,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,470152,0,35443,1995,QST,***,SV,000000000,*,00000000000,1122,0,,3745,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,53,0,0,1
1HGCD5606VA2,1,H,G,C,D,5,6,0,6,V,A,2,47,3,0,37,32,4,47,6,0,0,99,1,0,0,0,0,0,0,0,0,3,3,0,4,2,9,0,99,99,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,470152,0,37032,1997,USE,***,4D,000000000,*,00000000000,1069,0,,2864,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,53,0,0,1
1G4AG55M1T64,1,G,4,A,G,5,5,M,1,T,6,4,47,2,0,18,7,4,47,6,0,0,99,1,0,0,0,0,0,0,0,0,6,12,0,6,3,9,0,18,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,0,470172,0,18007,1996,CSL,***,4D,000000000,*,00000000000,1049,0,,2951,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
3GYEK62N25G2,3,G,Y,E,K,6,2,N,2,5,G,2,47,3,0,19,480,31,47,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,99,99,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,470172,0,19480,2005,ESC,***,UT,000000000,*,00000000000,1300,0,,5879,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,1,0,1
1GBT8E4C13F5,1,G,B,T,8,E,4,C,1,3,F,5,47,3,0,20,881,63,47,6,0,0,99,1,0,0,0,0,1,3,0,0,12,12,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,88,470221,0,20881,2003,8C4,C85,CB,888888888,D,88888888888,1520,3080,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,12,1,1,2
000000000000,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,98,998,93,47,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,470249,0,98998,2001,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,14,1,0,1
1FAFP66L3YK1,1,F,A,F,P,6,6,L,3,Y,K,1,47,3,0,12,35,4,47,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,470257,0,12035,2000,CST,***,4D,000000000,*,00000000000,1065,0,,2769,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,2,0,2
2FTJW35M2PCA,2,F,T,J,W,3,5,M,2,P,C,A,47,2,0,12,481,31,47,6,0,0,99,1,0,0,0,0,0,0,0,0,3,12,0,4,3,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470369,0,12481,1993,F35,COF,CW,000000000,D,00000000000,1680,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,39,0,0,1
JB3XD44S8MY0,J,B,3,X,D,4,4,S,8,M,Y,0,47,3,0,7,39,3,47,6,0,0,99,1,0,0,0,0,0,0,0,0,3,3,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470369,0,7039,1991,STL,***,2H,000000000,*,00000000000,972,0,,2886,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,39,0,0,1
1NXAE94A2NZ3,1,N,X,A,E,9,4,A,2,N,Z,3,47,2,0,49,32,4,47,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,1,99,99,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,470463,0,49032,1992,CDF,***,4D,000000000,*,00000000000,957,0,,2257,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,8,0,2,1
1FUJBBCGX5LN,1,F,U,J,B,B,C,G,X,5,L,N,47,1,1,82,883,66,0,6,0,0,99,1,0,0,0,1,6,1,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,57,470496,0,82883,2005,ST2,CON,DS,0073705,D,570073705,0,0,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
1HTSEAAR6XH6,1,H,T,S,E,A,A,R,6,X,H,6,47,1,0,84,881,63,47,3,0,0,99,1,0,0,0,1,1,1,0,0,6,6,0,0,2,9,0,0,0,99,8,45,0,99,99,99,99,99,99,17,0,3,4,57,470556,0,84881,1999,480,40S,CC,0266268,D,570266268,1400,2180,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,45,1,0,1
1G1ZT64825F1,1,G,1,Z,T,6,4,8,2,5,F,1,47,2,0,20,37,5,47,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,470580,0,20037,2005,XLS,***,4D,000000000,*,00000000000,1123,0,,3476,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,42,0,0,1
1C4GP64L4YB6,1,C,4,G,P,6,4,L,4,Y,B,6,47,2,0,6,441,20,0,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,4,3,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470645,0,6441,2000,TWC,***,SV,000000000,*,00000000000,1193,0,,4085,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,31,0,0,1
1FAFP52U91A1,1,F,A,F,P,5,2,U,9,1,A,1,47,3,0,12,17,4,0,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470645,0,12017,2001,TAX,***,4D,000000000,*,00000000000,1085,0,,3331,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,31,0,0,1
5LMFU27535LJ,5,L,M,F,U,2,7,5,3,5,L,J,47,4,0,13,421,15,0,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470645,0,13421,2005,NAV,***,UT,000000000,*,00000000000,1190,0,,5601,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,31,0,0,1
1FALP42T1SF1,1,F,A,L,P,4,2,T,1,S,F,1,47,2,0,12,3,2,47,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,470661,0,12003,1995,MGG,***,CP,000000000,*,00000000000,1013,0,,3280,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,7,0,1
000000000000,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,99,998,92,47,3,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,4,0,470664,0,99998,1980,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,45,1,0,1
