STATE,ST_CASE,VEH_NO,MVIOLATN
48,481108,1,0
48,481108,2,0
48,481108,3,0
48,481109,1,0
48,481110,1,0
48,481111,1,1
48,481111,1,2
48,481111,1,11
48,481112,1,0
48,481114,1,22
48,481114,1,61
48,481114,1,72
48,481115,1,0
48,481116,1,0
48,481117,1,0
48,481118,1,0
48,481118,2,0
48,481119,1,0
48,481120,1,0
48,481120,2,1
48,481122,1,0
48,481123,1,0
48,481123,2,0
48,481124,1,0
48,481125,1,79
48,481125,1,11
48,481125,1,22
48,481126,1,0
48,481127,1,0
48,481128,1,0
48,481128,2,0
48,481129,1,0
48,481129,2,0
48,481130,1,0
48,481131,1,0
48,481132,1,0
48,481133,1,0
48,481133,2,0
48,481134,1,0
48,481135,1,8
48,481135,1,11
48,481135,1,1
48,481135,2,0
48,481136,1,0
48,481136,2,0
48,481137,1,0
48,481139,1,0
48,481140,1,0
48,481141,1,1
48,481141,1,11
48,481141,2,0
48,481142,1,0
48,481142,2,0
48,481143,1,0
48,481144,1,0
48,481144,2,0
48,481145,1,0
48,481146,1,0
48,481147,1,0
48,481147,2,0
48,481148,1,1
48,481148,1,9
48,481149,1,0
48,481149,2,0
48,481150,1,0
48,481151,1,0
48,481152,1,0
48,481153,1,0
48,481154,1,11
48,481154,2,1
48,481154,2,2
48,481154,2,11
48,481155,1,0
48,481155,2,0
48,481156,1,0
48,481157,1,0
48,481158,1,0
48,481158,2,0
48,481158,3,0
48,481159,1,0
48,481160,1,0
48,481161,1,58
48,481161,2,0
48,481161,3,0
48,481162,1,0
48,481163,1,0
48,481164,1,0
48,481164,2,0
48,481165,1,0
48,481166,1,11
48,481166,1,1
48,481166,1,2
48,481167,1,0
48,481167,2,0
48,481169,1,0
48,481170,1,0
48,481171,1,0
48,481171,2,0
48,481172,1,0
48,481173,1,0
48,481174,1,0
48,481174,2,0
48,481175,1,0
48,481175,2,0
48,481176,1,0
48,481177,1,0
48,481177,2,0
48,481178,1,0
48,481178,2,0
48,481179,1,0
48,481179,2,0
48,481180,1,0
48,481180,2,0
48,481180,3,0
48,481180,4,0
48,481180,5,0
48,481180,6,0
48,481180,7,0
48,481181,1,0
48,481182,1,1
48,481182,2,0
48,481183,1,0
48,481184,1,0
48,481184,2,0
48,481185,1,0
48,481185,2,0
48,481186,1,0
48,481186,2,1
48,481186,2,11
48,481187,1,0
48,481188,1,0
48,481188,2,0
48,481189,1,0
48,481189,2,0
48,481190,1,0
48,481191,1,0
48,481191,2,0
48,481192,1,0
48,481194,1,0
48,481195,1,0
48,481195,2,0
48,481196,1,0
48,481197,1,1
48,481197,2,0
48,481198,1,0
48,481199,1,0
48,481200,1,0
48,481201,1,1
48,481201,1,11
48,481202,1,0
48,481203,1,0
48,481203,2,0
48,481204,1,0
48,481205,1,0
48,481205,2,0
48,481206,1,0
48,481206,2,0
48,481207,1,23
48,481207,2,0
48,481207,3,0
48,481207,4,0
48,481207,5,0
48,481207,6,0
48,481208,1,0
48,481209,1,0
48,481209,2,0
48,481209,3,0
48,481210,1,0
48,481210,2,0
48,481211,1,0
48,481212,1,0
48,481213,1,1
48,481213,1,11
48,481213,1,19
48,481213,2,0
48,481214,1,0
48,481215,1,0
48,481216,1,0
48,481216,2,0
48,481217,1,0
48,481217,2,0
48,481218,1,0
48,481219,1,0
48,481219,2,0
48,481220,1,0
48,481220,2,0
48,481221,1,0
48,481221,2,0
48,481222,1,11
48,481223,1,0
48,481223,2,0
48,481224,1,0
48,481224,2,0
48,481225,1,0
48,481226,1,0
48,481226,2,0
48,481227,1,0
48,481227,2,0
48,481228,1,0
48,481228,2,72
48,481229,1,99
48,481229,2,0
48,481230,1,0
48,481230,2,0
48,481231,1,0
48,481232,1,0
48,481233,1,0
48,481234,1,0
48,481234,2,0
48,481236,1,0
48,481237,1,76
48,481237,1,72
48,481237,1,74
48,481238,1,0
48,481238,2,0
48,481238,3,0
48,481239,1,1
48,481239,2,0
48,481240,1,0
48,481240,2,0
48,481241,1,0
48,481243,1,0
48,481244,1,0
48,481245,1,0
48,481245,2,0
48,481245,3,0
48,481246,1,1
48,481246,1,2
48,481246,1,11
48,481247,1,0
48,481248,1,0
48,481249,1,1
48,481249,2,0
48,481250,1,0
48,481250,2,0
48,481250,3,0
48,481250,4,0
48,481250,5,0
48,481250,6,95
48,481250,7,95
48,481250,8,95
48,481251,1,0
48,481252,1,0
48,481253,1,0
48,481255,1,0
48,481256,1,0
48,481257,1,0
48,481257,2,0
48,481257,3,0
48,481258,1,0
48,481259,1,0
48,481259,2,0
48,481259,3,0
48,481260,1,1
48,481260,1,11
48,481261,1,0
48,481262,1,0
48,481263,1,0
48,481264,1,0
48,481264,2,0
48,481265,1,1
48,481266,1,0
48,481267,1,0
48,481267,2,0
48,481268,1,0
48,481268,2,0
48,481269,1,0
48,481270,1,0
48,481270,2,0
48,481271,1,0
48,481272,1,0
48,481272,2,0
48,481273,1,0
48,481274,1,1
48,481274,1,11
48,481274,2,0
48,481275,1,0
48,481276,1,0
48,481277,1,0
48,481278,1,0
48,481279,1,0
48,481279,2,95
48,481280,1,0
48,481281,1,0
48,481282,1,11
48,481282,1,72
48,481282,1,1
48,481282,2,0
48,481283,1,0
48,481283,2,0
48,481284,1,1
48,481284,2,0
48,481284,3,0
48,481285,1,0
48,481286,1,11
48,481286,1,22
48,481286,1,1
48,481286,2,0
48,481287,1,0
48,481287,2,95
48,481288,1,0
48,481288,2,0
48,481289,1,0
48,481289,2,0
48,481290,1,0
48,481290,2,0
48,481291,1,0
48,481292,1,0
48,481293,1,0
48,481294,1,0
48,481295,1,0
48,481295,2,0
48,481296,1,0
48,481296,2,95
48,481297,1,0
48,481298,1,0
48,481298,2,0
48,481299,1,0
48,481299,2,0
48,481300,1,0
48,481300,2,0
48,481301,1,79
48,481301,2,0
48,481302,1,0
48,481303,1,0
48,481303,2,0
48,481304,1,0
48,481304,2,0
48,481305,1,0
48,481305,2,0
48,481306,1,0
48,481307,1,0
48,481308,1,0
48,481309,1,0
48,481310,1,0
48,481310,2,0
48,481311,1,0
48,481311,2,0
48,481312,1,0
48,481312,2,0
48,481313,1,0
48,481314,1,0
48,481315,1,0
48,481316,1,0
48,481316,2,0
48,481317,1,0
48,481317,2,0
48,481318,1,0
48,481318,2,0
48,481318,3,0
48,481319,1,22
48,481319,1,52
48,481319,2,0
48,481320,1,0
48,481321,1,0
48,481322,1,0
48,481323,1,0
48,481323,2,0
48,481324,1,79
48,481325,1,0
48,481326,1,0
48,481327,1,0
48,481328,1,0
48,481328,2,0
48,481329,1,0
48,481330,1,0
48,481331,1,0
48,481332,1,0
48,481333,1,0
48,481333,2,0
48,481334,1,0
48,481334,2,0
48,481335,1,0
48,481336,1,1
48,481337,1,0
48,481338,1,0
48,481339,1,0
48,481339,2,0
48,481340,1,0
48,481341,1,0
48,481341,2,0
48,481342,1,0
48,481342,2,0
48,481343,1,0
48,481344,1,0
48,481345,1,0
48,481346,1,0
48,481347,1,0
48,481347,2,0
48,481348,1,0
48,481348,2,0
48,481349,1,0
48,481350,1,0
48,481350,2,0
48,481351,1,0
48,481351,2,0
48,481352,1,0
48,481353,1,0
48,481354,1,0
48,481354,2,0
48,481355,1,0
48,481355,2,0
48,481356,1,0
48,481357,1,0
48,481357,2,0
48,481358,1,0
48,481359,1,0
48,481360,1,0
48,481361,1,0
48,481361,2,0
48,481361,3,0
48,481361,4,0
48,481362,1,0
48,481363,1,0
48,481363,2,0
48,481364,1,1
48,481364,2,0
48,481365,1,23
48,481365,2,0
48,481366,1,0
48,481367,1,0
48,481367,2,0
48,481368,1,0
48,481368,2,0
48,481369,1,0
48,481369,2,0
48,481370,1,0
48,481372,1,0
48,481373,1,0
48,481374,1,0
48,481374,2,0
48,481375,1,79
48,481375,1,1
48,481377,1,0
48,481378,1,0
48,481378,2,0
48,481378,3,0
48,481379,1,9
48,481379,2,0
48,481380,1,0
48,481380,2,0
48,481381,1,0
48,481382,1,1
48,481382,2,0
48,481383,1,0
48,481383,2,0
48,481384,1,0
48,481384,2,0
48,481384,3,0
48,481385,1,0
48,481386,1,0
48,481386,2,0
48,481387,1,0
48,481388,1,0
48,481389,1,0
48,481390,1,0
48,481391,1,0
48,481391,2,0
48,481392,1,0
48,481394,1,0
48,481394,2,0
48,481395,1,95
48,481395,2,0
48,481396,1,0
48,481396,2,0
48,481397,1,0
48,481398,1,0
48,481398,2,0
48,481398,3,0
48,481399,1,0
48,481400,1,11
48,481400,2,7
48,481401,1,0
48,481401,2,95
48,481402,1,0
48,481403,1,0
48,481403,2,0
48,481404,1,0
48,481404,2,0
48,481406,1,0
48,481407,1,0
48,481407,2,0
48,481408,1,0
48,481409,1,1
48,481409,1,2
48,481409,1,11
48,481409,2,0
48,481410,1,0
48,481410,2,0
48,481411,1,0
48,481411,2,0
48,481411,3,0
48,481412,1,0
48,481413,1,0
48,481414,1,0
48,481414,2,0
48,481414,3,0
48,481415,1,0
48,481415,2,0
48,481415,3,0
48,481416,1,1
48,481416,1,11
48,481417,1,0
48,481417,2,1
48,481417,2,7
48,481418,1,0
48,481418,2,0
48,481419,1,0
48,481419,2,0
48,481419,3,0
48,481420,1,0
48,481422,1,0
48,481422,2,95
48,481423,1,0
48,481423,2,0
48,481424,1,0
48,481425,1,0
48,481426,1,0
48,481426,2,0
48,481427,1,0
48,481428,1,7
48,481428,1,11
48,481429,1,0
48,481430,1,46
48,481430,2,0
48,481431,1,0
48,481432,1,0
48,481432,2,0
48,481433,1,0
48,481434,1,0
48,481434,2,95
48,481435,1,0
48,481436,1,0
48,481437,1,0
48,481438,1,0
48,481438,2,0
48,481439,1,0
48,481440,1,0
48,481441,1,0
48,481442,1,0
48,481443,1,0
48,481444,1,0
48,481445,1,0
48,481446,1,0
48,481447,1,0
48,481448,1,0
48,481449,1,0
48,481450,1,0
48,481451,1,0
48,481451,2,0
48,481452,1,0
48,481453,1,0
48,481453,2,0
48,481454,1,0
48,481455,1,0
48,481455,2,0
48,481456,1,0
48,481457,1,0
48,481457,2,0
48,481458,1,0
48,481458,2,0
48,481458,3,99
48,481458,4,0
48,481458,5,99
48,481458,6,0
48,481459,1,0
48,481459,2,0
48,481460,1,0
48,481460,2,0
48,481461,1,0
48,481462,1,0
48,481462,2,0
48,481463,1,0
48,481464,1,0
48,481464,2,0
48,481465,1,0
48,481465,2,0
48,481466,1,0
48,481467,1,0
48,481468,1,1
48,481468,1,11
48,481468,2,0
48,481468,3,95
48,481469,1,11
48,481469,2,0
48,481470,1,0
48,481470,2,0
48,481471,1,0
48,481471,2,0
48,481472,1,95
48,481472,2,95
48,481472,3,0
48,481473,1,0
48,481473,2,0
48,481474,1,1
48,481475,1,11
48,481475,1,1
48,481475,1,6
48,481475,2,0
48,481476,1,0
48,481476,2,0
48,481476,3,0
48,481476,4,0
48,481476,5,0
48,481477,1,0
48,481477,2,0
48,481478,1,0
48,481479,1,11
48,481480,1,0
48,481481,1,46
48,481481,2,0
48,481481,3,0
48,481482,1,0
48,481483,1,0
48,481484,1,1
48,481484,1,11
48,481484,2,0
48,481485,1,0
48,481486,1,95
48,481486,2,0
48,481487,1,0
48,481488,1,0
48,481489,1,1
48,481489,1,11
48,481490,1,9
48,481491,1,0
48,481492,1,0
48,481493,1,0
48,481493,2,0
48,481493,3,0
48,481494,1,0
48,481495,1,0
48,481496,1,0
48,481497,1,0
48,481498,1,0
48,481499,1,0
48,481500,1,0
48,481501,1,0
48,481501,2,0
48,481502,1,0
48,481502,2,0
48,481503,1,0
48,481504,1,0
48,481504,2,0
48,481504,3,0
48,481505,1,0
48,481506,1,0
48,481506,2,0
48,481507,1,0
48,481508,1,0
48,481508,2,0
48,481509,1,0
48,481509,2,1
48,481509,2,11
48,481510,1,0
48,481511,1,0
48,481512,1,37
48,481512,2,0
48,481513,1,0
48,481514,1,0
48,481515,1,0
48,481516,1,0
48,481516,2,0
48,481517,1,0
48,481518,1,0
48,481519,1,0
48,481519,2,72
48,481519,2,74
48,481520,1,0
48,481521,1,0
48,481522,1,0
48,481523,1,0
48,481524,1,0
48,481525,1,0
48,481527,1,0
48,481528,1,0
48,481529,1,0
48,481530,1,0
48,481531,1,72
48,481531,2,0
48,481532,1,2
48,481532,1,11
48,481532,1,1
48,481532,2,0
48,481533,1,0
48,481533,2,0
48,481534,1,11
48,481534,1,1
48,481534,2,0
48,481534,3,0
48,481535,1,1
48,481535,1,11
48,481535,2,0
48,481536,1,0
48,481536,2,0
48,481537,1,0
48,481538,1,7
48,481539,1,0
48,481540,1,0
48,481541,1,0
48,481542,1,0
48,481542,2,0
48,481543,1,0
48,481543,2,0
48,481544,1,0
48,481545,1,46
48,481545,2,0
48,481545,3,0
48,481546,1,0
48,481547,1,0
48,481547,2,0
48,481548,1,0
48,481548,2,0
48,481549,1,0
48,481549,2,0
48,481550,1,0
48,481550,2,0
48,481551,1,0
48,481552,1,0
48,481553,1,0
48,481554,1,0
48,481554,2,0
48,481554,3,0
48,481555,1,0
48,481555,2,0
48,481556,1,0
48,481556,2,0
48,481557,1,0
48,481559,1,0
48,481559,2,0
48,481560,1,0
48,481561,1,0
48,481561,2,0
48,481562,1,0
48,481562,2,0
48,481563,1,7
48,481563,1,71
48,481564,1,0
48,481565,1,79
48,481566,1,0
48,481566,2,0
48,481567,1,46
48,481567,2,0
48,481567,3,0
48,481568,1,0
48,481569,1,0
48,481570,1,0
48,481571,1,0
48,481572,1,0
48,481572,2,0
48,481573,1,0
48,481574,1,3
48,481574,1,52
48,481574,2,0
48,481575,1,0
48,481576,1,1
48,481576,1,11
48,481576,2,11
48,481576,2,15
48,481577,1,2
48,481577,1,46
48,481577,1,1
48,481577,2,0
48,481578,1,0
48,481579,1,0
48,481579,2,0
48,481580,1,0
48,481580,2,0
48,481581,1,0
48,481582,1,0
48,481583,1,0
48,481584,1,49
48,481584,2,0
48,481585,1,0
48,481586,1,1
48,481586,1,2
48,481587,1,0
48,481587,2,0
48,481588,1,0
48,481588,2,0
48,481588,3,0
48,481589,1,0
48,481590,1,0
48,481590,2,0
48,481591,1,92
48,481592,1,0
48,481593,1,0
48,481594,1,0
48,481594,2,0
48,481595,1,0
48,481595,2,0
48,481595,3,0
48,481596,1,0
48,481597,1,1
48,481597,1,2
48,481597,1,11
48,481597,2,0
48,481597,3,0
48,481597,4,0
48,481598,1,0
48,481599,1,0
48,481600,1,0
48,481601,1,0
48,481601,2,0
48,481601,3,0
48,481603,1,0
48,481603,2,0
48,481604,1,1
48,481604,1,8
48,481604,2,0
48,481605,1,0
48,481605,2,72
48,481605,2,76
48,481606,1,0
48,481607,1,8
48,481607,2,0
48,481608,1,0
48,481609,1,0
48,481611,1,1
48,481611,2,11
48,481611,2,72
48,481612,1,0
48,481612,2,0
48,481613,1,0
48,481613,2,0
48,481614,1,0
48,481615,1,0
48,481616,1,0
48,481617,1,0
48,481618,1,0
48,481619,1,0
48,481619,2,0
48,481620,1,0
48,481621,1,0
48,481621,2,0
48,481622,1,0
48,481622,2,0
48,481623,1,0
48,481623,2,0
48,481624,1,0
48,481624,2,0
48,481625,1,0
48,481625,2,0
48,481626,1,0
48,481627,1,0
48,481628,1,0
48,481629,1,0
48,481629,2,0
48,481630,1,0
48,481631,1,0
48,481631,2,0
48,481632,1,0
48,481633,1,0
48,481634,1,0
48,481635,1,0
48,481635,2,0
48,481636,1,0
48,481636,2,0
48,481637,1,0
48,481638,1,0
48,481638,2,76
48,481639,1,0
48,481639,2,0
48,481640,1,1
48,481640,1,11
48,481640,2,0
48,481641,1,0
48,481642,1,1
48,481642,1,11
48,481643,1,0
48,481644,1,11
48,481645,1,0
48,481645,2,0
48,481646,1,0
48,481646,2,0
48,481647,1,0
48,481647,2,0
48,481648,1,0
48,481648,2,0
48,481649,1,0
48,481650,1,0
48,481651,1,0
48,481651,2,0
48,481652,1,0
48,481652,2,22
48,481652,2,72
48,481652,3,0
48,481653,1,0
48,481653,2,0
48,481654,1,0
48,481654,2,0
48,481655,1,0
48,481656,1,0
48,481657,1,0
48,481658,1,0
48,481659,1,46
48,481660,1,0
48,481661,1,0
48,481662,1,0
48,481662,2,0
48,481663,1,0
48,481664,1,0
48,481665,1,0
48,481665,2,0
48,481666,1,0
48,481666,2,0
48,481666,3,0
48,481666,4,0
48,481666,5,0
48,481667,1,0
48,481668,1,0
48,481668,2,0
48,481669,1,0
48,481670,1,0
48,481671,1,0
48,481671,2,0
48,481672,1,0
48,481672,2,0
48,481673,1,0
48,481673,2,0
48,481674,1,0
48,481674,2,0
48,481675,1,0
48,481676,1,0
48,481677,1,0
48,481677,2,0
48,481678,1,0
48,481679,1,46
48,481679,2,0
48,481680,1,0
48,481680,2,0
48,481681,1,0
48,481682,1,0
48,481683,1,0
48,481684,1,0
48,481684,2,0
48,481685,1,0
48,481686,1,0
48,481687,1,0
48,481687,2,0
48,481688,1,0
48,481689,1,0
48,481690,1,0
48,481690,2,0
48,481690,3,0
48,481691,1,0
48,481692,1,0
48,481693,1,0
48,481694,1,0
48,481694,2,0
48,481695,1,0
48,481696,1,0
48,481697,1,0
48,481697,2,0
48,481698,1,0
48,481698,2,76
48,481698,2,46
48,481698,2,72
48,481699,1,95
48,481699,2,0
48,481699,3,0
48,481700,1,0
48,481700,2,0
48,481701,1,0
48,481702,1,0
48,481703,1,0
48,481704,1,0
48,481705,1,1
48,481705,1,11
48,481706,1,0
48,481707,1,0
48,481708,1,0
48,481708,2,95
48,481709,1,0
48,481710,1,0
48,481711,1,0
48,481712,1,0
48,481712,2,0
48,481713,1,0
48,481714,1,1
48,481714,1,11
48,481715,1,0
48,481715,2,0
48,481716,1,0
48,481717,1,0
48,481718,1,0
48,481718,2,0
48,481719,1,0
48,481720,1,11
48,481720,1,1
48,481721,1,0
48,481722,1,1
48,481722,1,2
48,481723,1,0
48,481724,1,0
48,481725,1,0
48,481726,1,0
48,481727,1,0
48,481728,1,0
48,481728,2,0
48,481729,1,0
48,481730,1,0
48,481731,1,0
48,481732,1,0
48,481733,1,0
48,481734,1,0
48,481734,2,0
48,481735,1,0
48,481736,1,0
48,481737,1,0
48,481738,1,0
48,481738,2,0
48,481738,3,0
48,481738,4,0
48,481739,1,0
48,481739,2,0
48,481740,1,21
48,481740,2,0
48,481741,1,0
48,481742,1,0
48,481743,1,0
48,481744,1,0
48,481745,1,0
48,481746,1,0
48,481746,2,0
48,481747,1,0
48,481748,1,1
48,481748,1,11
48,481748,2,0
48,481749,1,0
48,481750,1,0
48,481751,1,0
48,481752,1,0
48,481752,2,0
48,481753,1,0
48,481755,1,1
48,481755,1,11
48,481756,1,0
48,481756,2,0
48,481757,1,0
48,481757,2,0
48,481758,1,0
48,481759,1,0
48,481760,1,0
48,481760,2,0
48,481761,1,0
48,481761,2,0
48,481761,3,0
48,481762,1,0
48,481762,2,0
48,481763,1,0
48,481764,1,0
48,481764,2,0
48,481765,1,0
48,481766,1,0
48,481766,2,1
48,481767,1,0
48,481768,1,0
48,481769,1,1
48,481770,1,0
48,481771,1,0
48,481771,2,0
48,481772,1,0
48,481772,2,0
48,481773,1,0
48,481773,2,0
48,481774,1,2
48,481774,1,11
48,481774,1,92
48,481774,2,0
48,481775,1,0
48,481776,1,0
48,481777,1,0
48,481778,1,0
48,481779,1,1
48,481780,1,0
48,481780,2,0
48,481781,1,0
48,481782,1,0
48,481783,1,0
48,481783,2,0
48,481784,1,0
48,481784,2,0
48,481785,1,0
48,481786,1,23
48,481786,2,0
48,481787,1,0
48,481787,2,1
48,481788,1,1
48,481788,2,0
48,481789,1,0
48,481790,1,0
48,481791,1,0
48,481791,2,0
48,481792,1,0
48,481792,2,0
48,481792,3,0
48,481793,1,0
48,481793,2,0
48,481794,1,11
48,481794,1,15
48,481794,1,1
48,481794,1,8
48,481795,1,0
48,481795,2,0
48,481796,1,0
48,481797,1,0
48,481798,1,0
48,481799,1,0
48,481799,2,0
48,481799,3,0
48,481799,4,0
48,481800,1,0
48,481801,1,0
48,481801,2,0
48,481801,3,0
48,481802,1,0
48,481802,2,0
48,481803,1,46
48,481803,2,0
48,481804,1,0
48,481804,2,0
48,481805,1,0
48,481806,1,0
48,481807,1,0
48,481808,1,0
48,481808,2,0
48,481809,1,0
48,481809,2,0
48,481810,1,0
48,481811,1,0
48,481812,1,0
48,481813,1,0
48,481814,1,0
48,481814,2,0
48,481815,1,0
48,481816,1,0
48,481816,2,0
48,481817,1,0
48,481818,1,74
48,481818,1,76
48,481819,1,0
48,481820,1,0
48,481820,2,46
48,481821,1,0
48,481821,2,0
48,481821,3,0
48,481822,1,7
48,481822,1,11
48,481823,1,0
48,481824,1,95
48,481824,2,0
48,481825,1,0
48,481825,2,0
48,481825,3,0
48,481827,1,1
48,481828,1,0
48,481829,1,1
48,481829,1,23
48,481829,2,95
48,481830,1,0
48,481831,1,0
48,481831,2,1
48,481831,2,2
48,481831,2,11
48,481831,3,0
48,481832,1,0
48,481833,1,0
48,481833,2,0
48,481834,1,0
48,481834,2,0
48,481835,1,0
48,481836,1,5
48,481837,1,0
48,481838,1,0
48,481839,1,0
48,481840,1,0
48,481840,2,0
48,481841,1,0
48,481841,2,0
48,481842,1,0
48,481843,1,0
48,481843,2,95
48,481844,1,0
48,481844,2,22
48,481845,1,0
48,481845,2,0
48,481846,1,0
48,481847,1,0
48,481848,1,52
48,481848,2,0
48,481849,1,1
48,481849,1,11
48,481850,1,0
48,481851,1,0
48,481852,1,0
48,481852,2,0
48,481853,1,72
48,481853,2,0
48,481854,1,0
48,481855,1,0
48,481856,1,1
48,481856,1,11
48,481856,2,0
48,481856,3,0
48,481857,1,0
48,481858,1,0
48,481859,1,0
48,481860,1,0
48,481861,1,0
48,481861,2,0
48,481862,1,0
48,481863,1,0
48,481863,2,0
48,481864,1,0
48,481864,2,0
48,481866,1,1
48,481866,1,11
48,481866,2,0
48,481866,3,0
48,481866,4,0
48,481867,1,0
48,481868,1,0
48,481868,2,0
48,481869,1,0
48,481870,1,0
48,481870,2,0
48,481871,1,1
48,481871,1,11
48,481871,2,0
48,481872,1,0
48,481873,1,46
48,481873,2,0
48,481874,1,0
48,481874,2,0
48,481875,1,0
48,481876,1,0
48,481876,2,0
48,481877,1,9
48,481877,1,72
48,481878,1,0
48,481879,1,0
48,481879,2,1
48,481879,2,11
48,481879,3,0
48,481880,1,0
48,481880,2,0
48,481881,1,0
48,481882,1,0
48,481882,2,95
48,481882,3,0
48,481883,1,0
48,481884,1,0
48,481884,2,0
48,481884,3,0
48,481885,1,0
48,481885,2,0
48,481886,1,11
48,481886,2,0
48,481886,3,0
48,481887,1,11
48,481887,2,0
48,481888,1,0
48,481888,2,0
48,481889,1,7
48,481889,2,0
48,481890,1,0
48,481891,1,0
48,481892,1,0
48,481893,1,0
48,481894,1,0
48,481895,1,0
48,481896,1,0
48,481896,2,95
48,481897,1,0
48,481898,1,0
48,481899,1,0
48,481900,1,0
48,481901,1,11
48,481902,1,0
48,481903,1,0
48,481903,2,95
48,481903,3,95
48,481903,4,95
48,481904,1,0
48,481905,1,0
48,481906,1,0
48,481907,1,0
48,481907,2,0
48,481907,3,0
48,481908,1,0
48,481909,1,0
48,481910,1,0
48,481911,1,0
48,481911,2,0
48,481912,1,0
48,481912,2,0
48,481913,1,0
48,481913,2,0
48,481914,1,0
48,481914,2,0
48,481915,1,0
48,481916,1,0
48,481916,2,0
48,481917,1,0
48,481917,2,0
48,481918,1,0
48,481918,2,95
48,481918,3,95
48,481919,1,0
48,481920,1,0
48,481922,1,0
48,481923,1,0
48,481924,1,0
48,481925,1,0
48,481926,1,0
48,481927,1,0
48,481928,1,0
48,481928,2,0
48,481929,1,0
48,481930,1,0
48,481930,2,0
48,481932,1,0
48,481932,2,95
48,481932,3,0
48,481932,4,0
48,481933,1,9
48,481934,1,0
48,481934,2,0
48,481934,3,0
48,481935,1,0
48,481935,2,0
48,481936,1,0
48,481936,2,0
48,481937,1,0
48,481938,1,0
48,481938,2,1
48,481938,2,11
48,481938,2,72
48,481938,3,0
48,481938,4,0
48,481939,1,0
48,481939,2,1
48,481939,2,2
48,481939,2,11
48,481940,1,0
48,481941,1,0
48,481942,1,0
48,481942,2,0
48,481942,3,0
48,481942,4,0
48,481942,5,0
48,481942,6,0
48,481942,7,0
48,481943,1,0
48,481944,1,0
48,481945,1,0
48,481945,2,0
48,481946,1,0
48,481947,1,11
48,481947,2,0
48,481948,1,0
48,481948,2,0
48,481949,1,0
48,481950,1,0
48,481950,2,95
48,481950,3,95
48,481951,1,0
48,481952,1,1
48,481952,1,11
48,481953,1,0
48,481953,2,0
48,481954,1,0
48,481954,2,0
48,481955,1,0
48,481956,1,0
48,481957,1,0
48,481958,1,0
48,481959,1,0
48,481960,1,0
48,481961,1,0
48,481962,1,8
48,481963,1,0
48,481963,2,0
48,481963,3,0
48,481964,1,0
48,481964,2,0
48,481966,1,0
48,481966,2,0
48,481967,1,0
48,481967,2,0
48,481968,1,1
48,481969,1,0
48,481969,2,0
48,481969,3,0
48,481970,1,0
48,481971,1,0
48,481971,2,0
48,481972,1,0
48,481972,2,0
48,481973,1,0
48,481973,2,0
48,481973,3,0
48,481974,1,71
48,481974,1,99
48,481974,2,0
48,481975,1,0
48,481976,1,0
48,481976,2,0
48,481977,1,0
48,481978,1,0
48,481978,2,0
48,481979,1,0
48,481979,2,0
48,481980,1,0
48,481980,2,0
48,481981,1,0
48,481981,2,71
48,481982,1,0
48,481982,2,1
48,481982,2,29
48,481983,1,0
48,481983,2,0
48,481984,1,0
48,481985,1,11
48,481985,1,1
48,481985,2,0
48,481986,1,0
48,481987,1,0
48,481988,1,0
48,481989,1,0
48,481990,1,0
48,481991,1,11
48,481992,1,1
48,481992,2,0
48,481992,3,0
48,481993,1,72
48,481993,1,76
48,481993,2,0
48,481993,3,0
48,481994,1,1
48,481994,2,0
48,481995,1,76
48,481996,1,0
48,481997,1,0
48,481998,1,0
48,481999,1,1
48,481999,1,2
48,481999,1,11
48,481999,2,0
48,482000,1,0
48,482000,2,0
48,482001,1,0
48,482001,2,72
48,482002,1,0
48,482003,1,1
48,482003,2,83
48,482003,3,0
48,482004,1,0
48,482005,1,0
48,482006,1,0
48,482007,1,0
48,482007,2,0
48,482007,3,0
48,482008,1,0
48,482009,1,0
48,482009,2,0
48,482010,1,0
48,482010,2,0
48,482011,1,0
48,482011,2,46
48,482012,1,0
48,482012,2,0
48,482014,1,1
48,482014,1,2
48,482014,1,11
48,482015,1,0
48,482016,1,0
48,482017,1,0
48,482017,2,0
48,482018,1,0
48,482018,2,0
48,482019,1,0
48,482019,2,0
48,482020,1,72
48,482020,2,0
48,482021,1,0
48,482021,2,0
48,482022,1,0
48,482022,2,0
48,482023,1,0
48,482023,2,0
48,482024,1,0
48,482025,1,0
48,482025,2,0
48,482026,1,11
48,482027,1,0
48,482027,2,11
48,482027,2,1
48,482028,1,0
48,482029,1,11
48,482029,1,1
48,482029,2,0
48,482030,1,0
48,482031,1,0
48,482032,1,0
48,482033,1,0
48,482033,2,0
48,482034,1,0
48,482036,1,0
48,482037,1,0
48,482037,2,0
48,482038,1,0
48,482039,1,0
48,482041,1,0
48,482041,2,95
48,482041,3,95
48,482041,4,23
48,482041,4,74
48,482042,1,0
48,482043,1,0
48,482044,1,0
48,482044,2,0
48,482045,1,0
48,482045,2,0
48,482045,3,0
48,482045,4,0
48,482045,5,0
48,482046,1,0
48,482047,1,0
48,482048,1,0
48,482049,1,0
48,482049,2,0
48,482050,1,1
48,482051,1,0
48,482051,2,0
48,482051,3,0
48,482052,1,0
48,482053,1,0
48,482053,2,0
48,482054,1,0
48,482055,1,0
48,482056,1,0
48,482056,2,0
48,482057,1,0
48,482057,2,0
48,482058,1,0
48,482058,2,0
48,482059,1,1
48,482059,1,2
48,482059,1,11
48,482059,2,0
